application_id,applicant_name,email,birth_date,profession,company_id,country,city,application_type,status,submitted_at,source_channel
3313,Nerea Calzada,eufemiabenito@example.org,1993-12-24,Civil Engineer,33,Dominican Republic,Punta Cana,Corporate,Approved,2021-08-10 21:37:54,Email Campaign
3314,Amparo Estevez,zasenjo@example.com,1978-02-15,Accountant,27,Dominican Republic,Santiago,Honorary,Approved,2024-03-14 07:16:34,Walk-in
3315,Josefina Martín,esther85@example.net,1989-02-20,Architect,182,Dominican Republic,San Francisco de Macorís,Corporate,Approved,2024-09-09 18:06:06,Walk-in
3316,Jesús Otero,tmoreno@example.com,1978-03-16,Business Consultant,5,Dominican Republic,Santiago,Student,Approved,2025-12-07 21:48:01,Email Campaign
3317,Ambrosio Dalmau,nilochaparro@example.org,2007-05-28,Accountant,39,Dominican Republic,San Francisco de Macorís,Individual,Approved,2022-12-11 17:51:41,Referral
3318,Yaiza Zabala,lrosello@example.org,2006-06-29,Project Manager,222,Dominican Republic,Santiago,Corporate,Approved,2024-03-05 10:40:47,Referral
3319,Perlita Llamas,wzorrilla@example.com,1981-06-17,Data Analyst,133,Dominican Republic,Punta Cana,Student,Approved,2026-01-20 07:35:38,Referral
3320,Angélica Crespi,vidal05@example.org,1976-12-30,Financial Analyst,114,Dominican Republic,Santo Domingo,Individual,Rejected,2023-07-20 21:39:22,Website
3321,Cebrián Giménez,ofeliasegui@example.org,2002-06-15,Lawyer,279,Dominican Republic,Santo Domingo,Corporate,Approved,2022-11-30 00:50:15,Walk-in
3322,Hugo Cuervo,galianorufina@example.com,2007-08-17,Lawyer,253,Dominican Republic,Punta Cana,Honorary,Approved,2024-09-25 01:26:00,Website
3323,Azeneth Rubio,edmundo77@example.net,1988-09-22,Civil Engineer,226,Dominican Republic,Santiago,Individual,Withdrawn,2022-08-24 11:15:39,Website
3324,Teófilo Neira,adrianacobo@example.net,1991-03-26,Accountant,241,Dominican Republic,Santiago,Honorary,Approved,2024-09-15 23:58:57,Email Campaign
3325,Ambrosio Hervia,adolfovega@example.com,1990-10-03,Marketing Specialist,144,Dominican Republic,Puerto Plata,Honorary,Approved,2026-04-05 10:40:46,Event
3326,Jaime Leiva,vbernal@example.org,1989-04-28,Software Engineer,37,Dominican Republic,La Romana,Corporate,Approved,2023-01-13 19:18:07,Event
3327,Graciela Goñi,juan-pablooliver@example.net,1999-06-12,Financial Analyst,104,Dominican Republic,Santiago,Individual,Approved,2024-08-14 13:48:32,Walk-in
3328,Alexandra Herrero,tatiana62@example.org,2007-12-12,Project Manager,94,Dominican Republic,Puerto Plata,Student,Rejected,2022-08-02 08:26:59,Website
3329,Rosa María Santamaría,darce@example.com,1986-09-25,Financial Analyst,91,Dominican Republic,La Romana,Individual,Approved,2023-04-20 00:30:19,Walk-in
3330,Norberto Palacios,dgil@example.org,2001-11-20,Data Analyst,258,Dominican Republic,Punta Cana,Individual,Approved,2025-06-02 14:54:05,Email Campaign
3331,Isidro Castañeda,carmelitaocana@example.com,2006-11-18,Data Analyst,251,Dominican Republic,San Pedro de Macorís,Corporate,Approved,2021-09-05 17:11:32,Event
3332,Mateo Cárdenas,ariel25@example.com,1986-12-23,Financial Analyst,255,Dominican Republic,Punta Cana,Corporate,Rejected,2023-12-16 10:59:24,Email Campaign
3333,Violeta Reguera,cristinasandoval@example.com,1997-07-29,Software Engineer,18,Dominican Republic,La Romana,Honorary,Approved,2021-10-25 12:38:56,Event
3334,Lázaro Calvet,ricartalbina@example.net,1993-10-09,Accountant,177,Dominican Republic,San Francisco de Macorís,Corporate,Approved,2022-01-28 04:52:48,Email Campaign
3335,Plácido Robledo,salomon73@example.net,1988-10-14,Lawyer,67,Dominican Republic,Punta Cana,Honorary,Approved,2024-05-28 20:41:16,Referral
3336,Ricardo Agustín,leon84@example.net,1998-04-27,Lawyer,278,Dominican Republic,Puerto Plata,Student,Approved,2025-02-26 03:48:20,Email Campaign
3337,Angelina Gracia,glaucoescalona@example.net,2004-05-05,Architect,259,Dominican Republic,Punta Cana,Honorary,Approved,2022-02-01 13:27:53,Referral
3338,Jenny Cánovas,candelas95@example.com,1993-09-04,Business Consultant,292,Dominican Republic,Santo Domingo,Individual,Approved,2025-06-11 19:49:18,Referral
3339,Zaida Río,alarcongeorgina@example.com,2005-10-22,Project Manager,175,Dominican Republic,San Francisco de Macorís,Honorary,Approved,2022-11-11 16:26:41,Event
3340,Jorge Juárez,dafne94@example.org,1989-11-01,Project Manager,285,Dominican Republic,Santiago,Individual,Rejected,2023-10-28 11:19:42,Email Campaign
3341,Amílcar Torrents,oamador@example.net,1995-09-19,Civil Engineer,265,Dominican Republic,San Pedro de Macorís,Student,Approved,2024-03-26 23:34:39,Email Campaign
3342,Hilario Barranco,castellslina@example.org,1983-02-26,Financial Analyst,171,Dominican Republic,Punta Cana,Corporate,Rejected,2023-07-28 08:37:23,Email Campaign
3343,Coral Vidal,carpiojose-antonio@example.net,2007-08-26,Accountant,145,Dominican Republic,San Pedro de Macorís,Corporate,Approved,2025-10-11 22:57:27,Website
3344,Andrea Bou,icobo@example.org,1983-11-30,Project Manager,169,Dominican Republic,Santo Domingo,Corporate,Submitted,2024-07-06 23:01:12,Referral
3345,Teobaldo Baeza,tatiana81@example.org,1993-11-20,Data Analyst,72,Dominican Republic,Santo Domingo,Corporate,Rejected,2021-08-18 21:26:24,Referral
3346,Demetrio Paz,hilariosebastian@example.com,2003-12-27,Software Engineer,38,Dominican Republic,La Romana,Corporate,Approved,2023-03-03 16:14:59,Event
3347,Máximo Quintanilla,ialmazan@example.net,1997-10-20,Marketing Specialist,289,Dominican Republic,Santo Domingo,Student,Under Review,2025-04-25 00:01:28,Walk-in
3348,Amor Daza,ubelda@example.com,1987-12-07,Software Engineer,137,Dominican Republic,Punta Cana,Honorary,Approved,2025-02-26 23:07:25,Website
3349,Georgina Pedro,wmarques@example.com,1987-01-28,Project Manager,271,Dominican Republic,Puerto Plata,Corporate,Approved,2026-04-28 03:35:28,Email Campaign
3350,Olegario Peláez,amancio55@example.net,1983-08-26,Project Manager,261,Dominican Republic,Santo Domingo,Honorary,Approved,2024-10-10 20:46:42,Event
3351,Eloy Blanch,tcarbo@example.net,1987-11-21,Civil Engineer,138,Dominican Republic,San Pedro de Macorís,Honorary,Approved,2023-12-03 15:07:31,Event
3352,Tomasa Benavente,etelvinaochoa@example.org,1998-12-14,Marketing Specialist,13,Dominican Republic,San Pedro de Macorís,Individual,Rejected,2024-02-24 15:20:15,Event
3353,Eleuterio Pedraza,nydiabarrio@example.com,2005-11-28,Financial Analyst,156,Dominican Republic,San Francisco de Macorís,Corporate,Under Review,2025-12-28 17:59:53,Referral
3354,Filomena Valle,matildebenavente@example.com,1997-08-09,Data Analyst,253,Dominican Republic,Santo Domingo,Honorary,Approved,2024-02-25 20:36:05,Website
3355,Clemente Bautista,cirinomari@example.com,1992-03-16,Project Manager,122,Dominican Republic,Santiago,Corporate,Approved,2024-01-01 02:58:55,Event
3356,Leocadia Marqués,eustaquio03@example.org,2002-05-07,Business Consultant,84,Dominican Republic,San Francisco de Macorís,Student,Rejected,2022-08-22 08:43:23,Event
3357,Ainara Pol,abigail30@example.net,2000-05-06,Architect,169,Dominican Republic,Puerto Plata,Honorary,Pending Payment,2026-02-20 14:20:39,Website
3358,Epifanio Marín,fabregatpacifica@example.net,1987-10-25,Project Manager,122,Dominican Republic,San Francisco de Macorís,Honorary,Approved,2023-07-19 03:24:47,Event
3359,Francisco Jose Bravo,malenaluis@example.com,1975-10-24,Business Consultant,147,Dominican Republic,Santo Domingo,Individual,Approved,2022-12-16 10:57:09,Email Campaign
3360,Dafne Fonseca,sguillen@example.net,2003-11-30,Financial Analyst,26,Dominican Republic,Santiago,Student,Approved,2021-09-03 20:57:35,Event
3361,Coral Iglesia,echeverrianayara@example.net,1978-07-01,Business Consultant,26,Dominican Republic,Santo Domingo,Honorary,Approved,2026-03-07 08:41:11,Event
3362,Valentina Arias,lina25@example.com,1994-12-08,Project Manager,165,Dominican Republic,Santo Domingo,Honorary,Approved,2024-03-08 04:43:15,Email Campaign
3363,Dafne Barriga,lumbrerasangela@example.com,1996-03-01,Data Analyst,19,Dominican Republic,Santo Domingo,Honorary,Submitted,2023-08-22 00:47:34,Website
3364,Chus Cerezo,veracorrea@example.com,1985-10-11,Accountant,246,Dominican Republic,Santiago,Corporate,Approved,2024-12-11 17:38:40,Event
3365,Adán Boix,carbonellherminio@example.com,2000-09-12,Software Engineer,232,Dominican Republic,San Francisco de Macorís,Honorary,Rejected,2023-06-21 23:02:38,Email Campaign
3366,Juan Francisco Vallés,ainara13@example.org,1995-12-05,Civil Engineer,131,Dominican Republic,Puerto Plata,Corporate,Rejected,2025-03-01 19:07:23,Website
3367,Jesusa Echeverría,iroma@example.com,1978-06-14,Marketing Specialist,197,Dominican Republic,Punta Cana,Individual,Approved,2023-01-25 02:55:40,Walk-in
3368,Ana Haro,oriana21@example.org,1980-08-12,Data Analyst,157,Dominican Republic,San Pedro de Macorís,Student,Pending Payment,2021-09-15 21:22:21,Referral
3369,María Teresa Dalmau,friasani@example.org,1983-02-06,Financial Analyst,214,Dominican Republic,San Francisco de Macorís,Corporate,Submitted,2021-10-27 21:01:04,Email Campaign
3370,Cirino Manjón,charo02@example.net,1993-05-15,Financial Analyst,275,Dominican Republic,Punta Cana,Individual,Rejected,2021-12-02 00:02:23,Walk-in
3371,Cayetana Álvarez,pinoines@example.com,1985-10-05,Data Analyst,75,Dominican Republic,Santo Domingo,Honorary,Approved,2024-07-21 06:45:36,Walk-in
3372,Fausto Fabra,camposinmaculada@example.net,2005-01-17,Architect,280,Dominican Republic,San Francisco de Macorís,Student,Approved,2021-10-17 12:28:52,Website
3373,Armida Correa,gayagregorio@example.com,1988-11-03,Lawyer,56,Dominican Republic,Puerto Plata,Individual,Rejected,2026-04-07 03:40:18,Email Campaign
3374,Lucía Gabaldón,salamancaevaristo@example.org,2001-05-10,Software Engineer,22,Dominican Republic,San Francisco de Macorís,Honorary,Rejected,2025-02-25 13:10:35,Referral
3375,Socorro Pujadas,tbalaguer@example.net,2005-06-05,Accountant,91,Dominican Republic,La Romana,Honorary,Approved,2022-01-28 08:55:15,Event
3376,Viviana Tomé,alberdirosa@example.net,1982-11-21,Architect,284,Dominican Republic,Puerto Plata,Student,Approved,2026-02-23 11:44:05,Walk-in
3377,Valeria Briones,velasconadia@example.com,1985-05-15,Civil Engineer,129,Dominican Republic,San Pedro de Macorís,Corporate,Approved,2021-10-16 11:27:16,Referral
3378,Miguel Ángel Andrés,harolorenza@example.org,2002-01-30,Project Manager,69,Dominican Republic,La Romana,Individual,Submitted,2022-11-03 00:12:20,Website
3379,Alonso Ibarra,nerea49@example.com,1990-02-10,Project Manager,61,Dominican Republic,Puerto Plata,Honorary,Approved,2021-09-21 18:45:03,Website
3380,América Benito,tere87@example.com,1987-03-22,Project Manager,182,Dominican Republic,Puerto Plata,Individual,Withdrawn,2021-12-24 15:46:38,Walk-in
3381,Pascuala Valcárcel,woliver@example.net,1980-09-15,Lawyer,31,Dominican Republic,La Romana,Honorary,Approved,2024-07-13 22:57:36,Walk-in
3382,Laura Segovia,jaimebenet@example.com,2001-03-16,Project Manager,273,Dominican Republic,San Pedro de Macorís,Student,Pending Payment,2023-04-07 14:23:44,Email Campaign
3383,Desiderio Prado,ferrandezgloria@example.com,2008-02-20,Project Manager,31,Dominican Republic,San Pedro de Macorís,Individual,Approved,2025-10-09 16:49:14,Referral
3384,Luisa Benítez,ballesterosmaximiano@example.net,2001-03-05,Lawyer,269,Dominican Republic,La Romana,Honorary,Approved,2025-03-23 19:34:21,Referral
3385,Rebeca Anguita,martinapinilla@example.org,1977-07-16,Architect,202,Dominican Republic,Punta Cana,Individual,Approved,2025-02-05 07:33:47,Walk-in
3386,Sabas Serrano,alcaldeonofre@example.net,1996-02-27,Marketing Specialist,56,Dominican Republic,Santiago,Student,Approved,2023-11-17 04:42:23,Event
3387,Samuel Puente,thigueras@example.org,2001-07-17,Data Analyst,12,Dominican Republic,Puerto Plata,Individual,Approved,2023-08-06 07:20:16,Website
3388,Isaías Serra,andresamerica@example.org,2000-09-26,Architect,249,Dominican Republic,Santo Domingo,Student,Approved,2024-03-12 04:59:29,Referral
3389,Azeneth Agullo,valbuenaroxana@example.org,1984-10-26,Accountant,105,Dominican Republic,Santiago,Individual,Rejected,2021-11-25 05:15:15,Website
3390,Celia Rivero,josepesparza@example.org,1985-08-19,Accountant,211,Dominican Republic,San Francisco de Macorís,Individual,Rejected,2023-04-27 20:56:06,Referral
3391,Rafaela Anglada,inebot@example.com,1985-06-17,Civil Engineer,257,Dominican Republic,San Pedro de Macorís,Student,Approved,2023-11-30 19:12:35,Email Campaign
3392,Socorro Zorrilla,estrelladonoso@example.org,1991-05-31,Financial Analyst,220,Dominican Republic,San Pedro de Macorís,Corporate,Approved,2024-05-03 08:03:50,Email Campaign
3393,Eli Adadia,jestrada@example.net,2004-06-08,Financial Analyst,192,Dominican Republic,Punta Cana,Corporate,Approved,2024-04-02 04:04:40,Website
3394,Xiomara Cid,carmelita54@example.com,1986-04-01,Accountant,58,Dominican Republic,Santiago,Corporate,Under Review,2022-06-12 02:26:55,Email Campaign
3395,Héctor Carbó,namador@example.com,1993-02-26,Financial Analyst,110,Dominican Republic,Punta Cana,Student,Approved,2022-11-22 06:52:58,Website
3396,Mayte Gutierrez,ivalcarcel@example.net,2006-05-30,Civil Engineer,77,Dominican Republic,Puerto Plata,Individual,Approved,2023-03-29 23:24:57,Email Campaign
3397,Carla Torrijos,ruyfernandez@example.org,2007-11-27,Architect,282,Dominican Republic,Santo Domingo,Student,Withdrawn,2023-07-14 15:09:41,Website
3398,Bernardita Alegria,jordajordana@example.org,1989-06-23,Architect,64,Dominican Republic,San Pedro de Macorís,Corporate,Submitted,2023-08-29 15:53:17,Referral
3399,Valentín Pascual,severiano64@example.net,1990-02-20,Financial Analyst,186,Dominican Republic,San Pedro de Macorís,Individual,Approved,2025-07-26 10:48:40,Event
3400,Leonor Larrañaga,pozojeronimo@example.com,2001-07-28,Business Consultant,44,Dominican Republic,Santiago,Corporate,Pending Payment,2022-03-28 19:29:35,Walk-in
3401,Eladio Arias,ggoni@example.com,1986-10-24,Accountant,288,Dominican Republic,Santiago,Student,Approved,2024-06-03 21:09:28,Event
3402,Tania Domingo,zterron@example.org,1979-08-19,Architect,152,Dominican Republic,Santo Domingo,Individual,Approved,2023-09-13 14:41:33,Referral
3403,Pepito Vilanova,adalberto81@example.org,2000-12-23,Project Manager,23,Dominican Republic,Santiago,Student,Approved,2023-10-12 05:11:26,Walk-in
3404,José Luis Bernad,valentin28@example.org,1999-07-13,Marketing Specialist,59,Dominican Republic,La Romana,Honorary,Approved,2024-02-20 11:39:35,Referral
3405,Leonor Gargallo,ebayona@example.com,1993-10-28,Business Consultant,38,Dominican Republic,San Pedro de Macorís,Individual,Approved,2024-09-23 17:39:33,Walk-in
3406,Diego Cal,rolando03@example.com,1978-01-28,Marketing Specialist,123,Dominican Republic,San Pedro de Macorís,Student,Approved,2022-03-31 21:16:13,Walk-in
3407,Ascensión Delgado,yalonso@example.com,1987-02-10,Financial Analyst,114,Dominican Republic,San Francisco de Macorís,Corporate,Approved,2024-05-18 00:51:48,Email Campaign
3408,Leire Lerma,qorozco@example.org,2000-09-18,Financial Analyst,293,Dominican Republic,Santo Domingo,Individual,Approved,2024-11-15 15:18:46,Event
3409,Angelita Huerta,wvelazquez@example.com,2006-12-15,Marketing Specialist,235,Dominican Republic,Puerto Plata,Honorary,Approved,2023-06-16 12:36:16,Referral
3410,Angelina Sans,lasanoemi@example.org,1982-03-27,Civil Engineer,19,Dominican Republic,Punta Cana,Individual,Approved,2023-12-15 13:40:01,Walk-in
3411,Saturnina Llamas,lisandro59@example.com,1998-06-09,Project Manager,190,Dominican Republic,San Pedro de Macorís,Corporate,Approved,2024-12-23 00:41:55,Website
3412,Mirta Rodrigo,agullojeronimo@example.org,2004-06-12,Data Analyst,120,Dominican Republic,Santiago,Honorary,Rejected,2022-03-22 06:38:40,Email Campaign
3413,Cirino Riba,evaristovalderrama@example.org,2008-01-11,Architect,174,Dominican Republic,La Romana,Individual,Approved,2023-05-13 13:46:56,Website
3414,Azeneth Peñalver,rlasa@example.org,1998-12-23,Data Analyst,238,Dominican Republic,Santiago,Honorary,Approved,2022-04-30 21:28:31,Website
3415,Florinda Salgado,rosarioguardiola@example.net,1987-12-30,Software Engineer,234,Dominican Republic,San Francisco de Macorís,Individual,Approved,2021-12-16 08:11:47,Event
3416,Custodia Morcillo,yalmazan@example.net,1982-01-27,Software Engineer,94,Dominican Republic,Punta Cana,Student,Approved,2023-09-08 22:04:23,Event
3417,Amor Blázquez,cpalomo@example.net,1979-05-07,Data Analyst,296,Dominican Republic,Santiago,Corporate,Approved,2022-01-29 16:52:16,Walk-in
3418,Gonzalo Requena,roberta03@example.com,2003-04-04,Software Engineer,20,Dominican Republic,Puerto Plata,Honorary,Rejected,2025-12-22 20:04:28,Referral
3419,Eusebia Infante,gonzalo77@example.org,1976-01-06,Financial Analyst,139,Dominican Republic,Puerto Plata,Corporate,Approved,2025-01-22 04:03:29,Email Campaign
3420,Francisco Jose Torrens,leticia95@example.net,1979-09-16,Architect,288,Dominican Republic,Punta Cana,Corporate,Approved,2024-01-30 14:12:49,Event
3421,Obdulia Escudero,jose-mari49@example.net,1988-08-28,Architect,290,Dominican Republic,Santiago,Corporate,Approved,2025-02-15 07:45:17,Referral
3422,Coral Mur,emiliano17@example.net,1999-03-29,Architect,227,Dominican Republic,La Romana,Student,Approved,2024-06-30 08:32:37,Event
3423,Ramona Rozas,aitananovoa@example.org,1992-07-06,Marketing Specialist,201,Dominican Republic,Santo Domingo,Individual,Approved,2021-07-21 10:42:19,Email Campaign
3424,Albano Caparrós,pbatlle@example.com,1982-06-13,Business Consultant,187,Dominican Republic,Santo Domingo,Individual,Approved,2023-10-17 00:34:12,Email Campaign
3425,Mariano Serra,josefina59@example.org,1983-06-15,Marketing Specialist,59,Dominican Republic,Puerto Plata,Honorary,Submitted,2024-02-24 22:56:04,Event
3426,Ileana Carpio,jgarcia@example.org,2003-07-01,Accountant,77,Dominican Republic,Santo Domingo,Student,Approved,2022-11-13 15:04:15,Event
3427,Telmo Lopez,rbou@example.net,2004-06-25,Architect,194,Dominican Republic,San Francisco de Macorís,Student,Submitted,2021-11-17 20:17:26,Email Campaign
3428,Balduino Botella,dalberto@example.net,2008-05-08,Marketing Specialist,202,Dominican Republic,Santiago,Student,Approved,2022-05-14 17:40:39,Email Campaign
3429,Edgardo Luz,vidal61@example.net,2000-08-10,Lawyer,139,Dominican Republic,Punta Cana,Corporate,Approved,2023-07-11 04:10:20,Event
